sample_id,label,target,consensus_insertion_auc,fw_consensus_insertion_auc,uniform_consensus_insertion_auc,topk_consensus_insertion_auc,topk_methods,weight_gradcam,weight_gradcam++,weight_integrated_gradients,weight_gradient_shap,weight_occlusion,weight_guided_backprop,weight_attention_rollout
cub_00551,10,8,0.1566229375137482,0.1566229375137482,0.13609987985691988,0.23612806135788558,gradcam attention_rollout gradient_shap,0.1631828591283858,0.11901751189859792,0.14419135815026937,0.14536322923727624,0.13498746852599125,0.13892506492196166,0.15433250813751775
cub_00596,10,10,0.1385730371228419,0.1385730371228419,0.15635848426027227,0.1160977114108391,occlusion attention_rollout gradient_shap,0.13020427539688398,0.13000249607074613,0.13907965485565732,0.14744719766651967,0.16343851286205208,0.1405785312260777,0.14924933192206324
cub_00655,11,11,0.8189949930412694,0.8189949930412694,0.7972900570137427,0.8421914265258237,occlusion attention_rollout gradient_shap,0.09357696869973442,0.13995792578013233,0.15156470482468798,0.1520654738223559,0.16613304787945524,0.13915071900361548,0.1575511599900185
cub_00692,12,12,0.07354856887832283,0.07354856887832283,0.0746388472151011,0.09623098487500101,occlusion guided_backprop integrated_gradients,0.13858007694086968,0.1396645316654763,0.14408916602053276,0.14309597454330075,0.14883490309784636,0.14598116844264086,0.13975417928933345
cub_00746,13,13,0.8014535666210578,0.8014535666210578,0.7866699994308874,0.7468070895178245,gradcam gradcam++ occlusion,0.161584814424101,0.15454911152990586,0.12865290258707446,0.13808580642935372,0.14807157733575366,0.13377743155721483,0.1352783561365965
cub_00804,14,14,0.42987277808715585,0.42987277808715585,0.3985378199315163,0.6197642200510017,occlusion gradient_shap integrated_gradients,0.12299155302427649,0.1297272048882103,0.1455886191564493,0.15211504740495113,0.17916707513099497,0.14108556851828136,0.12932493187683633
cub_00850,15,15,0.8514896008418874,0.8514896008418874,0.8550485345767811,0.856653407518752,attention_rollout occlusion guided_backprop,0.14582958992397005,0.09724205378263061,0.14190793285430908,0.1464800831435808,0.15967895192131198,0.14661988700079273,0.16224150137340468
cub_00908,16,16,0.8964853192912414,0.8964853192912414,0.891795253311284,0.9033480341779068,attention_rollout gradcam occlusion,0.15728566253838214,0.1386615443586569,0.14088339725155416,0.14590330179208646,0.1566377708446627,0.10201641661012821,0.15861190660452934
cub_00946,16,16,0.8041901807533578,0.8041901807533578,0.7956299747573211,0.8501532743917778,attention_rollout occlusion gradcam++,0.14086077820645124,0.16107582477487312,0.12814036652332234,0.13275839743818857,0.16357765532072877,0.10356841812583167,0.17001855961060422
cub_00998,18,18,0.7431294964160771,0.7431294964160771,0.7369743078481404,0.7501738141756505,attention_rollout occlusion gradient_shap,0.12523731815638384,0.13357159870338967,0.1319106973759166,0.1429637864038349,0.16203028603866795,0.13454068218933152,0.16974563113247548
cub_01053,18,18,0.8274182691704481,0.8274182691704481,0.8113442180212587,0.856952318875119,occlusion attention_rollout gradcam++,0.1180768192193029,0.16250389078749627,0.11862684697076747,0.11161573962849634,0.17840749829366542,0.14617301488273102,0.16459619021754066
cub_01108,19,19,0.16289943299489093,0.16289943299489093,0.16383910143049435,0.234859160205815,gradient_shap integrated_gradients gradcam++,0.14185905686227923,0.14619383967218755,0.14671269420906435,0.14781113360715026,0.14257911852477373,0.1355922273300963,0.1392519297944486
cub_01146,20,20,0.8903934142552314,0.8903934142552314,0.8916465214453639,0.8972102633677422,gradient_shap occlusion integrated_gradients,0.1493527904019204,0.10844404181293754,0.15039162104646028,0.15260727256484619,0.15041638708396413,0.1410011585996835,0.14778672849018806
cub_01202,21,21,0.271799333486706,0.271799333486706,0.26846664900658646,0.28340829387307165,gradcam occlusion gradient_shap,0.1571780098439883,0.13196730315562294,0.1316399701385873,0.14715127435476844,0.15571886169668697,0.14005020461362577,0.13629437619672022
cub_01246,22,0,0.0774063305580057,0.0774063305580057,0.06931581859244032,0.1894229928671848,occlusion attention_rollout gradcam++,0.14581676262450094,0.14709599264610534,0.12662578463480412,0.12799247915996567,0.1739058788390501,0.12836754915939919,0.15019555293617456
cub_01296,23,23,0.5107667402829975,0.5107667402829975,0.4286726383725181,0.7336238099727781,attention_rollout occlusion gradcam++,0.12521488838453776,0.13926262763026834,0.11711757477327248,0.11563404651618862,0.19182515619696605,0.11586360690396165,0.19508209959480508
cub_01346,24,24,0.5932361757731996,0.5932361757731996,0.5722846950287931,0.6928989866166375,gradient_shap occlusion integrated_gradients,0.12072263308598594,0.11929526383063108,0.1597506651013964,0.16308408131324484,0.16051756323877633,0.1439801184346212,0.13264967499534427
cub_01399,24,24,0.8324366785935128,0.8324366785935128,0.8295787878683767,0.7235941715422086,gradient_shap integrated_gradients guided_backprop,0.12816193380945773,0.1350895166276653,0.15120417864004473,0.15420365427475147,0.1382616226029155,0.14808757620156834,0.14499151784359685
cub_01445,25,25,0.7051049413159488,0.7051049413159488,0.6933172828517855,0.715438858605921,integrated_gradients gradient_shap occlusion,0.10473238966776949,0.14817745313506894,0.15491205584920625,0.15439490279613888,0.15419341954189567,0.13487136166093533,0.14871841734898553
