sample_id,label,target,consensus_insertion_auc,fw_consensus_insertion_auc,uniform_consensus_insertion_auc,topk_consensus_insertion_auc,topk_methods,weight_gradcam,weight_gradcam++,weight_integrated_gradients,weight_gradient_shap,weight_occlusion,weight_guided_backprop,weight_attention_rollout
cub_00513,9,9,0.85251616431633,0.85251616431633,0.8464770358637906,0.8652298633591273,attention_rollout occlusion gradient_shap,0.11912222795325426,0.1381806579891336,0.14522236556823967,0.14758226107826888,0.15290532278167127,0.1338236330417921,0.1631635315876401
cub_00552,10,10,0.4648366452078335,0.4648366452078335,0.458559695573058,0.4958210152457468,integrated_gradients gradient_shap attention_rollout,0.12360684480878913,0.13633304142813743,0.16167554925243505,0.16085039994193512,0.1286796900880754,0.139045812292044,0.1498086621885839
cub_00602,10,10,0.12375912029820027,0.12375912029820027,0.11559060388826764,0.1940575101703871,occlusion attention_rollout gradient_shap,0.13188376737143387,0.12800495294853512,0.1439310202768144,0.14626017149847753,0.16050047650209376,0.14246228866546215,0.1469573227371832
cub_00657,11,11,0.4855880398594308,0.4855880398594308,0.4329588461958337,0.6433391611848491,occlusion gradient_shap integrated_gradients,0.1310986736360382,0.1120960199018996,0.1551850488833306,0.1560961277921074,0.1607293504176531,0.13976508028679077,0.14502969908218033
cub_00706,12,12,0.48549831130076193,0.48549831130076193,0.3374791497597471,0.5895140640670433,occlusion integrated_gradients attention_rollout,0.09582467982318099,0.14980474313655603,0.15149494671973907,0.1491706903611095,0.1729599016955798,0.13025362839201696,0.15049140987181744
cub_00761,13,13,0.7708159702247941,0.7708159702247941,0.687728960288223,0.8310712891048752,attention_rollout gradient_shap guided_backprop,0.10821473328730905,0.10774969357989021,0.14933568161581512,0.15749710198020458,0.1454005844096216,0.15129342562180234,0.18050877950535704
cub_00807,14,14,0.5718737245711963,0.5718737245711963,0.6023180500778836,0.5452550047251862,attention_rollout guided_backprop gradient_shap,0.111560790909506,0.1257311973642177,0.14779646457778592,0.15014515743639165,0.13671173316446752,0.15482138016276503,0.1732332763848661
cub_00862,15,15,0.8838508042390458,0.8838508042390458,0.8832206549937838,0.8841143461759202,attention_rollout occlusion gradcam++,0.13577771100084488,0.14692458562203262,0.13308412157651092,0.14458580349769076,0.14702738732566206,0.14346078315434369,0.14913960782291508
cub_00897,16,16,0.8961269969819113,0.8961269969819113,0.8877351279137657,0.8944454098818825,occlusion attention_rollout gradcam,0.14533204441307213,0.14523526905547463,0.14260087590958376,0.12878257333533766,0.16729116337528152,0.10569770719495371,0.16506036671629654
cub_00963,17,17,0.8526505103101952,0.8526505103101952,0.8452225079527125,0.806935886084102,attention_rollout occlusion gradient_shap,0.13681474159721474,0.09102273385832627,0.1507977621696494,0.16034978729088417,0.1617237305392247,0.12682568438688732,0.17246556015781342
cub_01006,18,18,0.7157491955382285,0.7157491955382285,0.5576142098230774,0.8021333503944332,attention_rollout occlusion gradient_shap,0.08741797013124623,0.1266723936289644,0.13383389900156822,0.14340281280965844,0.18000035542297346,0.13870985220547014,0.18996271680011917
cub_01056,18,18,0.6369558538950514,0.6369558538950514,0.6396339364000596,0.5009471335855779,occlusion attention_rollout gradcam++,0.11134995249653906,0.1538244639582957,0.12328027547646764,0.12487267809538367,0.18017688456717282,0.14354623269094277,0.16294951271519828
cub_01106,19,19,0.9179973248392345,0.9179973248392345,0.9169820968061686,0.9207593772560357,occlusion attention_rollout gradient_shap,0.12314687520691664,0.10960126468483634,0.1518802524833133,0.15365898848673937,0.1573858114565207,0.14730186710424004,0.1570249405774335
cub_01151,20,20,0.8200608614017255,0.8200608614017255,0.8183679680456407,0.8293977590394207,attention_rollout integrated_gradients gradient_shap,0.13644116056749192,0.10490909876197443,0.15216949057696938,0.1506111059823819,0.14654077454084144,0.15041733227914647,0.1589110372911945
cub_01196,21,21,0.8702880469209049,0.8702880469209049,0.8848227438575123,0.8639468249923083,guided_backprop attention_rollout integrated_gradients,0.1282018284415468,0.11496476542530357,0.1519646181795877,0.1499904330385087,0.1486792513416401,0.15388176290330438,0.15231734067010885
cub_01247,22,107,0.0306464355206117,0.0306464355206117,0.03040268302429467,0.024857406853698187,attention_rollout gradient_shap gradcam++,0.13941888214964995,0.1449738076423726,0.14033281976062742,0.14644749757356523,0.1440286501486473,0.13636355820353818,0.1484347845215994
cub_01301,23,23,0.7650946748442947,0.7650946748442947,0.752982531208545,0.8230627064593137,occlusion gradcam attention_rollout,0.1562069309126263,0.13590732914382878,0.12800267574483862,0.1326941071053103,0.1636724650468691,0.1282435385832164,0.15527295346331044
cub_01352,24,24,0.4854680549236946,0.4854680549236946,0.46397559893084683,0.5527197284507566,guided_backprop gradient_shap integrated_gradients,0.1380281475202825,0.10764545441089866,0.16645674553792997,0.17002857557949427,0.1194530836438963,0.1726594331241487,0.12572856018334955
cub_01407,25,25,0.8349645037902519,0.8349645037902519,0.8091549181146547,0.8697867681039495,occlusion attention_rollout gradcam++,0.0972695201358847,0.15751835995246227,0.1406449612864762,0.14529018637558921,0.17003895012404907,0.12442084385478507,0.1648171782707534
cub_01457,25,25,0.8900554050458596,0.8900554050458596,0.8575886507285759,0.8817437727702783,attention_rollout occlusion gradient_shap,0.08014303633947817,0.08439725297341755,0.1579220644147183,0.16615112803299317,0.17650196075090382,0.15830795389854982,0.1765766035899391
