sample_id,label,target,consensus_insertion_auc,fw_consensus_insertion_auc,uniform_consensus_insertion_auc,topk_consensus_insertion_auc,topk_methods,weight_gradcam,weight_gradcam++,weight_integrated_gradients,weight_gradient_shap,weight_occlusion,weight_guided_backprop,weight_attention_rollout
cub_00950,16,16,0.46799707704849425,0.46799707704849425,0.45343206369943795,0.41014147618479907,occlusion gradcam attention_rollout,0.15567370994848415,0.10985317923148383,0.13339822968757398,0.1321827563726142,0.172919916811122,0.14412404108614363,0.1518481668625783
cub_01001,18,18,0.21649422300688453,0.21649422300688453,0.1953075582438032,0.4038627832545899,occlusion gradcam++ gradcam,0.13972220688192014,0.15737330075243783,0.12161000003804937,0.12146919132403176,0.19239920413263856,0.13083823119396554,0.1365878656769568
cub_01048,18,18,0.5025639727871748,0.5025639727871748,0.4802236990726668,0.5614521942625287,occlusion attention_rollout gradcam++,0.1418187990948592,0.1431382412045558,0.12383288134289464,0.12869844899111793,0.169321802701522,0.1356118841053344,0.15757794255971602
cub_01098,19,176,0.18308444941649216,0.18308444941649216,0.17197788724442942,0.35238575307885184,gradcam attention_rollout gradient_shap,0.2173450447795854,0.12600690151987626,0.1329640560966498,0.13355790498638473,0.11990443751524542,0.1312238523829489,0.1389978027193095
cub_01157,20,20,0.24438273059495258,0.24438273059495258,0.24329300541721752,0.22914053253189196,gradient_shap integrated_gradients occlusion,0.1219853645359774,0.12185366291111191,0.1583966669638199,0.1593296287123245,0.1558015723081097,0.1438078319122247,0.13882527265643177
cub_01203,21,193,0.06638587227498646,0.06638587227498646,0.06601131200732197,0.08032314144948031,attention_rollout guided_backprop integrated_gradients,0.13656970964933318,0.13763065548228803,0.14239491330786874,0.14236294703561375,0.14170639965276224,0.14578715009069937,0.1535482247814347
cub_01245,22,22,0.01827631111063964,0.01827631111063964,0.02499974432776069,0.03962099066775407,occlusion gradient_shap integrated_gradients,0.12756052822137476,0.12817057944395405,0.15152799671938355,0.15271620606167963,0.15799902090703452,0.14867320856538363,0.1333524600811899
cub_01303,23,23,0.273296326957643,0.273296326957643,0.23185679903253914,0.3572232717648149,occlusion attention_rollout guided_backprop,0.12339597801533496,0.1271328440879346,0.13133968651624492,0.13294473465051176,0.18918330623244092,0.14624373571670252,0.14975971478083017
cub_01353,24,22,0.2600841503764968,0.2600841503764968,0.2487685477302875,0.3512811903085093,occlusion integrated_gradients attention_rollout,0.1264924043918744,0.1311736131779694,0.14966248658283626,0.1487884629938619,0.15299994386459476,0.14155943277641295,0.14932365621245045
cub_01392,24,24,0.7505615175869025,0.7505615175869025,0.7382030298518657,0.7987054700897714,integrated_gradients attention_rollout gradient_shap,0.10153816436780858,0.08345218510685981,0.16574521008181556,0.16282447771434327,0.16228147429679818,0.15941756344257607,0.16474092498979867
cub_01444,25,25,0.6079414304869716,0.6079414304869716,0.6003635909932199,0.6234085228818003,attention_rollout occlusion gradcam++,0.12629334147923327,0.13427620644736352,0.12713498633755224,0.12861617995858776,0.17950640084070424,0.11934352573650786,0.18482935920005097
