sample_id,label,target,consensus_insertion_auc,fw_consensus_insertion_auc,uniform_consensus_insertion_auc,topk_consensus_insertion_auc,topk_methods,weight_gradcam,weight_gradcam++,weight_integrated_gradients,weight_gradient_shap,weight_occlusion,weight_guided_backprop,weight_attention_rollout
cub_00513,9,9,0.6101005617296323,0.6101005617296323,0.5922743322094902,0.6950780225684865,occlusion integrated_gradients gradient_shap,0.10152188471608346,0.11637120343507938,0.16032355764928938,0.15994461584502026,0.16190937140873723,0.14669639920515076,0.15323296774063946
cub_00552,10,10,0.07258358592371222,0.07258358592371222,0.06929117491672514,0.11407577220670645,occlusion guided_backprop gradient_shap,0.13726480496460983,0.13326050062485392,0.14462341966366643,0.1447920144574829,0.15200411203896277,0.14617814559305303,0.14187700265737105
cub_00602,10,26,0.053295069839805365,0.053295069839805365,0.053238741609493434,0.11827095998451113,gradcam++ attention_rollout gradcam,0.1445780273521352,0.14716236249620784,0.14211043299784523,0.141763896506929,0.13925556489960295,0.14051711652972562,0.14461259921755426
cub_00657,11,11,0.746100349847984,0.746100349847984,0.7658326947435854,0.8139027797922607,attention_rollout gradient_shap integrated_gradients,0.10362513797057019,0.11708264667186422,0.15621012419793104,0.15759929366683384,0.15302547013515946,0.1439400316667609,0.16851729569088042
cub_00706,12,12,0.5928575700731017,0.5928575700731017,0.5878992045065388,0.6297927152831108,occlusion attention_rollout gradcam++,0.12257107939546813,0.1411825401546125,0.13295160411273804,0.1336875520392583,0.18573782879123943,0.12687328152343183,0.15699611398325156
cub_00761,13,13,0.6893940991256386,0.6893940991256386,0.6276626525912433,0.8074899090919643,attention_rollout guided_backprop gradient_shap,0.149936912772548,0.09856237431562005,0.15120902024915633,0.153072111064346,0.1265827947222287,0.15466634779131647,0.16597043908478443
cub_00807,14,13,0.34612959263613446,0.34612959263613446,0.32536752005107694,0.21616876379121094,gradcam attention_rollout gradcam++,0.17050519077255682,0.14115055149860486,0.13777710563766632,0.14036305849580802,0.13296927523904267,0.12758965734070665,0.14964516101561448
cub_00862,15,15,0.9280089012114331,0.9280089012114331,0.9154251298634336,0.9373740843264385,occlusion gradient_shap integrated_gradients,0.11594073620644949,0.08964119497552861,0.15932804593101588,0.15991175547845946,0.16273020396028684,0.15729339290637828,0.1551546705418814
cub_00897,16,16,0.8666920043644496,0.8666920043644496,0.8659023739513942,0.8670655258116313,occlusion attention_rollout guided_backprop,0.10652867156380763,0.12354040722662245,0.14350106473370727,0.14607221865326706,0.16438961752768308,0.1518912801279945,0.1640767401669181
cub_00963,17,17,0.5590277251321822,0.5590277251321822,0.5569087442476301,0.5149167651776224,integrated_gradients gradient_shap guided_backprop,0.12948035427485652,0.12490768387247335,0.16171792466156426,0.15984774218527234,0.14525090680945482,0.1463250956600742,0.13247029253630446
cub_01006,18,18,0.6350614002905786,0.6350614002905786,0.625110967643559,0.6883885812945664,occlusion attention_rollout guided_backprop,0.13986901048659017,0.12572296745444422,0.13119209088031863,0.13144660034079197,0.1780346244449554,0.1417658182076246,0.15196888818527501
cub_01056,18,18,0.1488007953390479,0.1488007953390479,0.14257794646546243,0.14637062449473887,occlusion guided_backprop gradcam++,0.12563028145557226,0.14042282309601975,0.14000991486334632,0.13904105483693915,0.1782214624478403,0.14576719051359696,0.13090727278668526
cub_01106,19,19,0.855538111590431,0.855538111590431,0.8806460749736288,0.8815210353961448,occlusion integrated_gradients gradient_shap,0.0697346407814095,0.1511016543597482,0.15669664947431158,0.15601138343530505,0.16347061662175855,0.15296174508436,0.15002331024310717
cub_01151,20,20,0.6895213129988406,0.6895213129988406,0.6885930982942227,0.6568616388889496,integrated_gradients gradcam++ gradient_shap,0.13538718537627698,0.14829034315088635,0.14867326604006317,0.14777310177663347,0.14017791319346612,0.14562074815834006,0.1340774423043338
cub_01196,21,21,0.5170242142950883,0.5170242142950883,0.5106129044288537,0.5493283808551496,gradient_shap integrated_gradients occlusion,0.13535972415379918,0.12202407889914273,0.15991104997054112,0.1606517608891273,0.15303849332373382,0.14017210364993002,0.12884278911372588
cub_01247,22,106,0.21277332423924233,0.21277332423924233,0.21974837739107897,0.13859493601339634,gradcam++ gradcam attention_rollout,0.14995471122753248,0.15286174604498598,0.13698930459114295,0.13726563345131584,0.13917770722666506,0.1358237653071983,0.14792713215115944
cub_01301,23,9,0.15912852061446753,0.15912852061446753,0.14852195119019596,0.2905442296760157,occlusion attention_rollout gradient_shap,0.13809729562904122,0.13594263100912632,0.13843818908646283,0.14128083935056152,0.17147190852466576,0.12408886504427188,0.15068027135587053
cub_01352,24,24,0.26493544658878815,0.26493544658878815,0.21635938795516266,0.18242343753809104,guided_backprop integrated_gradients gradient_shap,0.1263543955185836,0.13071919172783442,0.15256544817454926,0.151073336869237,0.1430725780425334,0.15596847046229714,0.14024657920496503
cub_01407,25,25,0.3391629095131066,0.3391629095131066,0.3310779318155255,0.2640669184096623,occlusion attention_rollout gradient_shap,0.13054164513155783,0.1270027303680086,0.14444324569552983,0.14470315668070266,0.1607519964161444,0.13274740498983897,0.1598098207182177
cub_01457,25,25,0.24899929225794037,0.24899929225794037,0.2095849028264638,0.3548848702048418,attention_rollout gradient_shap integrated_gradients,0.11293233156382235,0.13847781411825733,0.14558021779585095,0.14665800598681022,0.1419579658047527,0.14243152970604048,0.17196213502446597
