sample_id,label,target,consensus_insertion_auc,fw_consensus_insertion_auc,uniform_consensus_insertion_auc,topk_consensus_insertion_auc,topk_methods,weight_gradcam,weight_gradcam++,weight_integrated_gradients,weight_gradient_shap,weight_occlusion,weight_guided_backprop,weight_attention_rollout
cub_00710,12,12,0.49078875645063813,0.49078875645063813,0.49482353921048344,0.5671420393045992,occlusion guided_backprop integrated_gradients,0.10634621684620468,0.1342741738952391,0.14665330928790232,0.14551877711989078,0.16784667486808655,0.15968976286661102,0.13967108511606557
cub_00769,13,13,0.7310878074727951,0.7310878074727951,0.7241602874360978,0.7460726997815073,gradcam++ occlusion gradient_shap,0.13332419809683513,0.16030622622074062,0.14744426682161327,0.15272072110342708,0.15279914693467267,0.11849398937270544,0.1349114514500058
cub_00793,14,14,0.8038149078376591,0.8038149078376591,0.7797412861138582,0.8286271821241826,gradient_shap integrated_gradients attention_rollout,0.09184848421246515,0.11211189230801573,0.16610111824204246,0.16628429114233942,0.1557032978457964,0.15193981869352524,0.15601109755581563
cub_00845,15,15,0.919587240088731,0.919587240088731,0.9192890797741711,0.9220244710333645,attention_rollout gradcam++ integrated_gradients,0.14075242603968555,0.14464774876094033,0.14358404002584527,0.1433945612663917,0.14066345480732176,0.14223448464163108,0.14472328445818428
cub_00904,16,16,0.8511623283149675,0.8511623283149675,0.7760203172685577,0.9007531051756814,occlusion integrated_gradients gradient_shap,0.15181402241357084,0.08487028669913166,0.1598128703399813,0.15912723646194774,0.1658385922014195,0.14477369931330203,0.13376329257064695
cub_00959,17,17,0.6950270049041136,0.6950270049041136,0.7054035406326875,0.7062664545839652,occlusion gradient_shap integrated_gradients,0.1473490756917962,0.10525110480092803,0.15137193160916954,0.1517925432827803,0.16090826157364022,0.13826540826893235,0.14506167477275334
cub_01013,18,18,0.1031074478814844,0.1031074478814844,0.10209217836963944,0.12370295937289483,occlusion guided_backprop gradient_shap,0.13368307836013857,0.13915011689741355,0.14529678371688334,0.14546639557326257,0.14909929405164196,0.14658762779836562,0.14071670360229438
cub_01055,18,18,0.6575493906915654,0.6575493906915654,0.6089244806353236,0.7773146172577982,occlusion guided_backprop attention_rollout,0.11526185335288394,0.10198728788857198,0.14233122743472654,0.1406810405586567,0.179313981356135,0.16069322414865403,0.15973138526037178
cub_01101,19,19,0.566315846843645,0.566315846843645,0.5511455846950412,0.6346269655972718,integrated_gradients gradient_shap guided_backprop,0.11295625992059025,0.12661360214189574,0.15833285179350481,0.15765554435790347,0.15394689569473233,0.15624927164005398,0.13424557445131943
cub_01154,20,20,0.8689558159792796,0.8689558159792796,0.8588519528741017,0.8725395992631093,gradient_shap attention_rollout integrated_gradients,0.07262352249917861,0.14188418639201844,0.15676619747744255,0.16201721976905187,0.15568082464310296,0.15276716488639824,0.15826088433280716
cub_01206,21,21,0.34448136733262796,0.34448136733262796,0.32782039098674426,0.3128557105897926,occlusion gradient_shap integrated_gradients,0.13882983995302814,0.12584000574538118,0.14622149120271244,0.14706002048453581,0.18013032629345962,0.1300171113241508,0.13190120499673197
cub_01267,22,22,0.5437569368019466,0.5437569368019466,0.515537491721625,0.637461668808828,occlusion attention_rollout gradient_shap,0.12388261531191176,0.12339611294040688,0.13858795753980652,0.14041538438846438,0.180123967255092,0.12882705618177515,0.16476690638254335
cub_01304,23,23,0.29295375018846237,0.29295375018846237,0.20422126138582825,0.7069049884332345,occlusion gradient_shap integrated_gradients,0.0981105883134728,0.09974637511911702,0.16473043807882562,0.1697145984326679,0.1896779184797802,0.14687027904235278,0.13114980253378355
cub_01363,24,23,0.2051525831921026,0.2051525831921026,0.2053580132778734,0.22977728212717918,occlusion attention_rollout integrated_gradients,0.1380611933103137,0.1268148400589712,0.1433061556670669,0.14234238777980515,0.16675445236685837,0.13536464781860993,0.1473563229983748
cub_01409,25,25,0.2425040702568367,0.2425040702568367,0.2369513174489839,0.3058018453477416,attention_rollout occlusion gradcam,0.1467202578369923,0.14333375782520305,0.13398384241093536,0.1347936814749617,0.14698687308178937,0.12672149524004842,0.16746009213006988
cub_01460,25,25,0.7946052687446356,0.7946052687446356,0.7954866275395034,0.8066673997993348,occlusion attention_rollout gradcam,0.1469651983112704,0.09977670530996044,0.12138556087563532,0.12204342218338807,0.18971012782541918,0.13794182259148718,0.18217716290283925
