sample_id,label,target,consensus_insertion_auc,fw_consensus_insertion_auc,uniform_consensus_insertion_auc,topk_consensus_insertion_auc,topk_methods,weight_gradcam,weight_gradcam++,weight_integrated_gradients,weight_gradient_shap,weight_occlusion,weight_guided_backprop
cub_00506,9,9,0.9149468263844028,0.9149468263844028,0.9154165527084844,0.9097893586615101,gradcam++ occlusion gradcam,0.17020762757767618,0.17175829380884738,0.16560711797510666,0.16619381373717382,0.17048702419626902,0.15574612270492694
cub_00550,10,10,0.8906196588242892,0.8906196588242892,0.8773302578891161,0.8968262666428928,occlusion gradient_shap guided_backprop,0.1599586645573908,0.1590346048000841,0.16359570325601963,0.1662250988812183,0.18635217187246772,0.16483375663281963
cub_00606,11,11,0.6735970922047274,0.6735970922047274,0.6673344031209125,0.5979863859945909,integrated_gradients gradient_shap gradcam++,0.1661610145376919,0.16778935196790523,0.18172292270506854,0.1766133369061983,0.1667265865604504,0.14098678732268563
cub_00656,11,11,0.5878802801715209,0.5878802801715209,0.5528284577885643,0.6540663793915882,occlusion gradcam gradient_shap,0.1847102319982462,0.16849089416111335,0.1457683474580573,0.17247942239802844,0.19660294564449635,0.13194815834005835
cub_00710,12,12,0.1307245890784543,0.1307245890784543,0.13565041610854675,0.17819117938051932,gradcam gradcam++ gradient_shap,0.1997965941005727,0.1654899269431942,0.16322914935923824,0.1647562053967959,0.15482157981805486,0.15190654438214407
cub_00769,13,13,0.9351248245686292,0.9351248245686292,0.9313516449183226,0.9511959385126829,occlusion gradient_shap integrated_gradients,0.16521047059980087,0.16428482585901902,0.1685052398741735,0.17398298839385734,0.17576218096920238,0.15225429430394685
cub_00793,14,14,0.7851943247718737,0.7851943247718737,0.7930366732878611,0.7740077369613572,occlusion gradcam++ gradcam,0.17655921352372317,0.18261668776882486,0.16114823761414493,0.15269323150265315,0.194011065613205,0.13297156397744894
cub_00845,15,15,0.9177462800056674,0.9177462800056674,0.915933881571982,0.9193190171034075,gradcam++ gradcam occlusion,0.17152730506938854,0.17170544949982264,0.16295911300032248,0.1625613223178147,0.17102109241438046,0.16022571769827113
cub_00904,16,16,0.7538709360873328,0.7538709360873328,0.7617689814185724,0.7952304493403062,occlusion gradcam++ gradcam,0.17550298562439848,0.18015230341801103,0.16892667910336273,0.1586063367553114,0.18979381540775636,0.12701787969116
cub_00959,17,17,0.8484275819733738,0.8484275819733738,0.8468122066929936,0.8602089660242199,gradcam++ occlusion gradcam,0.1725292407740807,0.18208593858844047,0.1589618772214222,0.16665598363475162,0.18159020340442344,0.1381767563768817
cub_01013,18,18,0.20393523378879763,0.20393523378879763,0.198837637383258,0.11930756132933312,occlusion gradcam++ gradcam,0.16435200585019483,0.16961112229633152,0.1518381894539066,0.15543133231196402,0.1981354341540279,0.16063191593357523
cub_01055,18,18,0.7339948928449302,0.7339948928449302,0.7330060599313584,0.7413799534086137,occlusion gradcam++ gradcam,0.18348167065310977,0.18676640971204295,0.14268121983677431,0.14770182534354157,0.20497599904840202,0.13439287540612932
cub_01101,19,19,0.8812805229215883,0.8812805229215883,0.8822176986723207,0.8900319033651614,occlusion gradient_shap gradcam,0.16973009499820232,0.1670813169521276,0.16189518293992483,0.17144049884438595,0.18253458059276922,0.14731832567259012
cub_01154,20,20,0.9084002397023141,0.9084002397023141,0.9072340375743807,0.9062214842997491,gradcam++ gradcam occlusion,0.18101241834210538,0.18414535329998413,0.1525911640807188,0.16976166087939557,0.180200368126466,0.13228903527133007
cub_01206,21,104,0.12949540617410094,0.12949540617410094,0.1224666478810832,0.1202230027411133,gradcam++ gradcam occlusion,0.1671928563723821,0.18238533940152843,0.16405513630674218,0.16005774329887132,0.16580419927256398,0.16050472534791196
cub_01267,22,85,0.2590186124900356,0.2590186124900356,0.26700553690316153,0.26775763713230843,gradient_shap integrated_gradients gradcam++,0.1563879854424984,0.17108096973728604,0.1713805357673953,0.17266089848138536,0.16262606866827428,0.16586354190316072
cub_01304,23,23,0.10053010328556411,0.10053010328556411,0.0991390534385573,0.11896791967446915,gradcam++ occlusion gradcam,0.1661683691374776,0.19585721448802965,0.15685742274839548,0.15826145331483485,0.16930167040565747,0.15355386990560485
cub_01363,24,32,0.04457135398988611,0.04457135398988611,0.04459751827525906,0.048668592690955845,occlusion gradcam++ gradient_shap,0.16586732638725063,0.16856336930174443,0.16513984736931464,0.1660283440631876,0.1704211235488854,0.16397998932961733
cub_01409,25,26,0.5743413483607583,0.5743413483607583,0.5813486543600447,0.6280120339244604,gradcam gradcam++ integrated_gradients,0.2189740909458473,0.20235570231321834,0.15113190214629185,0.14472260950480104,0.14202707511786486,0.14078861997197661
cub_01460,25,25,0.679665444267448,0.679665444267448,0.6522922790958545,0.738492351246532,gradcam++ occlusion gradcam,0.1872475237736621,0.20229164759201243,0.13401577355900798,0.15369514178321161,0.19653641221009435,0.1262135010820116
