sample_id,label,target,consensus_insertion_auc,fw_consensus_insertion_auc,uniform_consensus_insertion_auc,topk_consensus_insertion_auc,topk_methods,weight_gradcam,weight_gradcam++,weight_integrated_gradients,weight_gradient_shap,weight_occlusion,weight_guided_backprop
cub_00656,11,11,0.7378324965829961,0.7378324965829961,0.7485718987300061,0.7422769395983777,occlusion gradcam gradcam++,0.17732121162021405,0.17356475337328772,0.16142691180281693,0.15248289120821606,0.19254136130561947,0.14266287068984568
cub_00710,12,12,0.052611888060346224,0.052611888060346224,0.050985242112074024,0.4687791386269964,occlusion guided_backprop gradient_shap,0.13617961148864713,0.13483166120458356,0.1650853917837741,0.17104560077788178,0.218349915483986,0.1745078192611275
cub_00769,13,13,0.7879841183894314,0.7879841183894314,0.7786503797047772,0.7778849089168942,gradcam integrated_gradients gradcam++,0.17348245678253021,0.1712012524067258,0.1717422011394171,0.1651426320725656,0.14841528573656682,0.1700161718621945
cub_00793,14,14,0.8110779335140251,0.8110779335140251,0.8190383336390369,0.8842941644950769,occlusion gradcam++ gradcam,0.17658945802907836,0.17775090296604082,0.15294506241484032,0.15754847944901856,0.17816794849093592,0.15699814865008602
cub_00845,15,15,0.920983852725476,0.920983852725476,0.9198794621042907,0.9319377052597703,occlusion gradcam gradcam++,0.1716695899346023,0.17055636614950853,0.15532154980644208,0.1598891780064874,0.17317540845912116,0.16938790764383857
cub_00904,16,16,0.8232338458416051,0.8232338458416051,0.8293650800478645,0.8654805860598571,guided_backprop gradcam gradient_shap,0.1707685546411133,0.16051383385472748,0.16428193561186935,0.16904539275528924,0.14968408885836548,0.1857061942786351
cub_00959,17,17,0.8465388576383701,0.8465388576383701,0.8534838772262446,0.8324440255411901,occlusion gradcam gradcam++,0.1708479620649361,0.16867860447784386,0.1572404018829879,0.1671433148899461,0.17214069965992093,0.16394901702436515
cub_01013,18,13,0.8339947251253761,0.8339947251253761,0.8306915325694717,0.6963772123330273,integrated_gradients guided_backprop gradient_shap,0.16406498638698186,0.14737942062985665,0.17696011937961365,0.16961699977282432,0.16873892879305205,0.1732395450376715
cub_01055,18,18,0.7803955850420606,0.7803955850420606,0.7643738095470326,0.772765367581087,gradcam++ gradcam occlusion,0.17833485437156962,0.18202511825974135,0.15949226210482753,0.16252904992159925,0.16500394404149274,0.15261477130076959
cub_01101,19,19,0.7802873901135172,0.7802873901135172,0.7867061725861277,0.8126572749621119,occlusion gradcam gradcam++,0.17536133017308583,0.17122738099100002,0.1589819027696657,0.15810052087459325,0.1832350103172255,0.15309385487442972
cub_01154,20,20,0.8334639693475766,0.8334639693475766,0.828416881231169,0.8158872423558932,gradient_shap gradcam gradcam++,0.16819284430233475,0.16776832596278424,0.16606120416460385,0.1694456715433279,0.1611355290457149,0.16739642498123444
cub_01206,21,104,0.43627596492879095,0.43627596492879095,0.4303439449751749,0.5138512364472262,gradcam++ gradcam occlusion,0.1854803425830669,0.18552635916653962,0.15039575064376084,0.15078235385762387,0.18306513144288752,0.1447500623061213
cub_01267,22,22,0.07137633715756236,0.07137633715756236,0.06983986350242047,0.3287709915079177,gradient_shap integrated_gradients occlusion,0.15423926379718406,0.14119799897448798,0.1812554106758484,0.18830605894248398,0.16933389506798763,0.16566737254200808
cub_01304,23,23,0.7029787337563902,0.7029787337563902,0.6675236989201948,0.7719949641654239,gradient_shap integrated_gradients occlusion,0.16753875325291837,0.10857433459851372,0.1893388911268113,0.19079158094740492,0.17761253176339517,0.16614390831095635
cub_01363,24,23,0.20738407344433651,0.20738407344433651,0.18930640237922486,0.31995580330658413,occlusion integrated_gradients gradient_shap,0.14673440482877464,0.14675436555452936,0.17762202164291524,0.17654971992462984,0.18115949743171428,0.17117999061743655
cub_01409,25,25,0.8381500246992801,0.8381500246992801,0.8492513289966154,0.8693313442694488,gradcam occlusion gradcam++,0.19355628762245775,0.1898818031800901,0.1541219256612928,0.14455701678079924,0.190989945768499,0.1268930209868612
cub_01460,25,25,0.8688221464923118,0.8688221464923118,0.8823330367973539,0.8919334645441267,occlusion gradcam gradcam++,0.17782911557728498,0.17496236268343407,0.1601945774960373,0.15968984255887503,0.17895257267442566,0.14837152900994305
