sample_id,label,target,consensus_insertion_auc,fw_consensus_insertion_auc,uniform_consensus_insertion_auc,topk_consensus_insertion_auc,topk_methods,weight_gradcam,weight_gradcam++,weight_integrated_gradients,weight_gradient_shap,weight_occlusion,weight_guided_backprop,weight_attention_rollout
cub_00810,14,14,0.4556699340872001,0.4556699340872001,0.43943691902677534,0.42643124216119765,occlusion integrated_gradients attention_rollout,0.13283616328278944,0.11724576819678159,0.1484110480378744,0.1470725922715214,0.17081373097957478,0.13611038074540915,0.1475103164860493
cub_00852,15,15,0.9149934255052359,0.9149934255052359,0.9143020354676992,0.9264123790431767,occlusion attention_rollout gradcam++,0.1368196619950514,0.14201449210765596,0.1413652080973872,0.13992867126452027,0.15115068636790083,0.1413593508688358,0.14736192929864864
cub_00906,16,16,0.6485559719440062,0.6485559719440062,0.648481245880248,0.6392808564763983,guided_backprop integrated_gradients gradient_shap,0.13986230782241643,0.1036253082490704,0.16114572739482513,0.15855515948377177,0.1252537034944451,0.1685386488342331,0.1430191447212381
cub_00953,17,17,0.711715932842344,0.711715932842344,0.7012630596524104,0.7615926794416736,attention_rollout integrated_gradients gradcam,0.1453707185543399,0.13511684617743386,0.1454694239728622,0.14342877371945886,0.14218021491006677,0.1288528249698395,0.15958119769599893
cub_01005,18,18,0.6292374693613965,0.6292374693613965,0.6108451069972942,0.6560044811514671,occlusion attention_rollout guided_backprop,0.12136306646452864,0.1131088551336866,0.14933790078959555,0.14389029096255573,0.16774846765541362,0.15177509426952474,0.1527763247246951
cub_01047,18,18,0.2629583591944538,0.2629583591944538,0.2598745976458303,0.27447631639661263,integrated_gradients gradient_shap guided_backprop,0.1317378698740306,0.13227067627146458,0.1509669899345186,0.14967838057654187,0.14645543753513485,0.1494521781203707,0.13943846768793877
cub_01102,19,19,0.6192567277437774,0.6192567277437774,0.49762116680212787,0.59905753765197,guided_backprop integrated_gradients gradient_shap,0.09653634175273113,0.10382381176311833,0.15950591059201868,0.15920984357095247,0.14345411330521865,0.17917641867142584,0.1582935603445349
cub_01148,20,20,0.7181310986459721,0.7181310986459721,0.708619996655034,0.801261441904353,integrated_gradients gradient_shap occlusion,0.11045857806484967,0.11786580372254331,0.16651183373498177,0.1661735968229073,0.15278821582715651,0.15049381480160595,0.13570815702595554
cub_01211,21,21,0.6241477734642102,0.6241477734642102,0.5972711311886086,0.7405865055741744,gradient_shap integrated_gradients guided_backprop,0.12069750102224325,0.10515271275385528,0.1720120782759853,0.17368915494844947,0.1366438558908067,0.1678145394461253,0.12399015766253475
cub_01255,22,57,0.7592659760965034,0.7592659760965034,0.7197547691175715,0.7446092855883762,occlusion attention_rollout gradient_shap,0.10395776072835547,0.1036664842290359,0.14906014582261942,0.15177007886292287,0.2104462766597395,0.1201833267834558,0.16091592691387116
cub_01305,23,23,0.4331417322857305,0.4331417322857305,0.4333346594823524,0.5609222086844966,occlusion integrated_gradients gradient_shap,0.13918634999406582,0.11884276501775459,0.15195497133346542,0.14931377944431182,0.17559038256400036,0.12894897829332763,0.13616277335307436
cub_01356,24,24,0.05187369443010538,0.05187369443010538,0.04882269366644322,0.07188303631264716,occlusion gradient_shap integrated_gradients,0.13976034462955242,0.13957752374712565,0.14100769970381538,0.14147056739461972,0.16201837143805542,0.13993452261675668,0.13623097047007474
cub_01406,25,25,0.5730023078795057,0.5730023078795057,0.5691340522549581,0.5580121499580855,attention_rollout gradcam++ gradcam,0.15453521867058143,0.1550812470192611,0.12337026857898464,0.12400147031738605,0.15300770869149197,0.12020915009476575,0.1697949366275291
cub_01450,25,10,0.44830098416714464,0.44830098416714464,0.4526702707196819,0.5958632808906259,guided_backprop gradient_shap integrated_gradients,0.11295640389287158,0.09613900138367154,0.1709008835367696,0.17122739554514704,0.13778688967127592,0.1761047747668822,0.13488465120338222
