sample_id,label,target,consensus_insertion_auc,fw_consensus_insertion_auc,uniform_consensus_insertion_auc,topk_consensus_insertion_auc,topk_methods,weight_gradcam,weight_gradcam++,weight_integrated_gradients,weight_gradient_shap,weight_occlusion,weight_guided_backprop,weight_attention_rollout
cub_00550,10,10,0.6900831332895905,0.6900831332895905,0.6688518505310639,0.6327903573866934,occlusion attention_rollout gradcam,0.1401674368957285,0.10466974271618772,0.12481430039447218,0.13085337319085455,0.19670409492223134,0.13445309354309282,0.16833795833743298
cub_00606,11,11,0.7155349740933162,0.7155349740933162,0.7113049293111544,0.7850924035708885,gradcam occlusion attention_rollout,0.16188513543969532,0.09545383041949135,0.14890571272443043,0.14855286254186253,0.16059083573860988,0.12675830976575414,0.15785331337015632
cub_00656,11,11,0.615283199789701,0.615283199789701,0.5955397978599648,0.7010266831319313,occlusion attention_rollout gradient_shap,0.12867578586228598,0.1096341418464264,0.1449555707046859,0.15739049775179054,0.1789679431585718,0.1158859780048664,0.1644900826713731
cub_00710,12,12,0.06444028115365655,0.06444028115365655,0.06378940013237297,0.07524240951752291,gradcam++ guided_backprop occlusion,0.138644036978197,0.15931758057624612,0.13778870806063673,0.13779900829252176,0.1427650881493351,0.14289800585495385,0.1407875720881093
cub_00769,13,13,0.6112568450742402,0.6112568450742402,0.6070478086941875,0.6552620855742133,guided_backprop gradcam++ integrated_gradients,0.11570027637705829,0.15102198843364117,0.14863432907856702,0.14174123473885372,0.14323325512370724,0.15517261213533234,0.1444963041128403
cub_00793,14,14,0.8732850461790803,0.8732850461790803,0.8685528263042215,0.8693066231498962,gradient_shap integrated_gradients attention_rollout,0.08870133482845718,0.12740271392889999,0.16000224737682125,0.16024645386306333,0.1579111740677846,0.1462054549998532,0.15953062093512038
cub_00845,15,15,0.8850698323396501,0.8850698323396501,0.8852039904741106,0.8867900968936738,gradcam attention_rollout gradcam++,0.14439169655504627,0.14389731404245654,0.14216459808240015,0.14195785076645684,0.1433104497193409,0.1403063366502552,0.14397175418404398
cub_00904,16,16,0.8840125491609797,0.8840125491609797,0.8825596561422572,0.8961591085186227,attention_rollout occlusion gradcam,0.1543528246870857,0.13577240070011243,0.13963540745847713,0.14242678818655502,0.15845552609269345,0.10968266068795199,0.1596743921871242
cub_00959,17,17,0.8049697847571226,0.8049697847571226,0.7955899732653051,0.829812090145424,attention_rollout gradient_shap gradcam,0.14782413098596583,0.12230830707933738,0.14212990825712432,0.15315473263996598,0.146846850136107,0.13100044388639795,0.15673562701510166
cub_01013,18,18,0.3195454160624649,0.3195454160624649,0.321670461652684,0.36628559781820513,gradient_shap integrated_gradients guided_backprop,0.1219876405307096,0.12740745711278437,0.15507931526640958,0.1561924196398918,0.1459955587664969,0.14969266748428234,0.1436449411994254
cub_01055,18,18,0.6503554012393578,0.6503554012393578,0.6402395777171477,0.6348676026565954,occlusion attention_rollout guided_backprop,0.10998559852997986,0.13888692199040154,0.13528434212051932,0.1388790483787605,0.17478602326517043,0.14120649008412398,0.1609715756310443
cub_01101,19,19,0.530460607621353,0.530460607621353,0.519920809182804,0.4838653493556194,gradcam occlusion gradient_shap,0.1638834519261207,0.09904841778063611,0.1481966996182138,0.14857033983163132,0.1505477506631996,0.14306901954062815,0.14668432063957038
cub_01154,20,20,0.7131457185023463,0.7131457185023463,0.6828364310436882,0.6883963813656011,occlusion attention_rollout guided_backprop,0.1141566113576256,0.08853270711646288,0.15175191372468055,0.15198630606763794,0.1783258244685105,0.15586190112122766,0.15938473614385484
cub_01206,21,21,0.31174790980876427,0.31174790980876427,0.24990475688246078,0.4885952963493764,occlusion gradcam++ attention_rollout,0.11883749611025513,0.1642013228223617,0.12502032146850456,0.12367421244122538,0.18830756858962616,0.12796710557621468,0.1519919729918125
cub_01267,22,22,0.3432812519778963,0.3432812519778963,0.2958625626226421,0.4848336222989019,occlusion attention_rollout gradcam++,0.1401728179762464,0.15163595582843348,0.1168364989357035,0.11544837012162448,0.18537281505155745,0.11622188060169707,0.17431166148473773
cub_01304,23,23,0.24730259299976748,0.24730259299976748,0.20470611726632337,0.6545451144105755,occlusion attention_rollout gradient_shap,0.09645721414434315,0.1019848175222889,0.15541192720828004,0.1579253537874134,0.19107142011628298,0.12307239518079954,0.174076872040592
cub_01363,24,81,0.04298873562365771,0.04298873562365771,0.04296514654997736,0.042236333177424965,occlusion gradcam attention_rollout,0.14616109083417203,0.14140743606330786,0.1409589752273543,0.1403536858628202,0.14824858928583398,0.13911199010694597,0.14375823261956566
cub_01409,25,25,0.11785894369240849,0.11785894369240849,0.10792615481186657,0.20993420713348313,attention_rollout gradient_shap occlusion,0.13552724413172984,0.14154121032872757,0.13991017454759475,0.14433771310759613,0.14235860679748635,0.13632855836475696,0.1599964927221085
cub_01460,25,25,0.6801375064533204,0.6801375064533204,0.6759142893832176,0.8095101687591522,attention_rollout occlusion guided_backprop,0.13170082258237423,0.09638174871325901,0.13522932626633855,0.13422813337121117,0.1803197310064508,0.14032685600014233,0.1818133820602239
